record_name,start_time,sampling_rate,heart_rate_mean,heart_rate_std,signal_quality,pr_interval_mean,pr_interval_std,qrs_duration_mean,qrs_duration_std,qt_interval_mean,qt_interval_std,hrv_rmssd,hrv_mean,hrv_sdnn,cv,sd1,sd2,num_annotations,num_N_annotations,num_AFIB_annotations,total_N_annotations,total_AFIB_annotations,num_qrs_annotations
07162,0.0,250,57.76592787205012,21.742118019438855,0.6368937492875002,184.42857142857142,27.17854796319618,146.07407407407408,43.21001763645395,260.14814814814815,62.59079550345905,670.7589272320857,1074.5185185185185,507.71421173502796,0.4725039196486197,474.2973875474326,527.623588259257,1,0,1,3,7,32
07162,0.5,250,69.30072847331755,22.007779438048185,0.6546118821243087,158.1818181818182,26.29604711099963,127.48387096774194,51.45362520081488,277.5483870967742,82.57580630984553,469.6727755885285,889.875,380.38891388479186,0.4274633110097394,332.1087544252167,419.0166974189941,0,0,0,3,7,36
07162,1.0,250,59.6220429166376,20.94008570139057,0.7309159220955338,187.7037037037037,32.34858153031319,150.0,50.85094081546753,259.1304347826087,74.45997135772733,815.8188034116399,1080.6153846153845,487.6204324614035,0.4512432817481667,576.4270639031446,356.0772949796153,0,0,0,3,7,36
07162,1.5,250,58.80914380585106,19.937391645308995,0.6373425333105183,187.0344827586207,30.202172516765433,151.28571428571428,65.8487754213379,271.85714285714283,85.44660583650817,616.5658776493242,1049.4285714285713,439.1078015426979,0.41842562085473534,435.84951027897836,433.3926898252488,0,0,0,3,7,36
07162,2.0,250,68.58862066105556,14.787025125936678,0.7713117914885765,170.23529411764707,34.96810212307733,139.8709677419355,50.97737761101226,275.875,73.7867493185599,279.87497208575115,884.3636363636364,227.5617798233342,0.2573169796522077,197.89012102679607,245.26490780378668,0,0,0,3,7,37
07162,2.5,250,69.69614028263025,17.519768877621047,0.8125527597310714,160.36363636363637,36.889530568506,130.83870967741936,51.297422920991536,244.125,68.56737106671073,371.39527677786,880.5,268.36614372303785,0.30478835175813496,262.55905435526955,268.80042614306444,0,0,0,3,7,36
07162,3.0,250,56.03904517475967,22.551605292802368,0.5807307699993491,179.69230769230768,27.711104731565413,134.72,35.95054380673539,245.12,83.70248263940562,675.987672471424,1149.92,611.9674501147916,0.5321826301958325,473.94337155871733,636.8232682620823,0,0,0,3,7,39
07162,3.5,250,69.69578989614865,22.955225407208584,0.6071108611011137,162.54545454545453,22.343178620196245,138.70967741935485,37.93899479035249,248.0,68.57113095173507,443.6330945507167,886.0,350.3229846133238,0.39539840249810815,312.531258790419,346.41544834374326,0,0,0,3,7,33
07162,4.0,250,59.90762112289278,20.19918079430397,0.6925774147731135,183.17241379310346,40.82432419401135,136.42857142857142,42.56543581981291,299.14285714285717,72.76857361610469,514.5451785224897,1034.0,395.4534200223933,0.3824501160758156,363.7785244002383,410.58753446346867,0,0,0,3,7,39
07162,4.5,250,62.85133544716914,19.41991769710055,0.5643982681866625,164.25806451612902,30.189688200994347,142.89655172413794,57.03377391879077,278.62068965517244,79.68403716450817,577.775520184213,982.0,396.57533962665906,0.40384454137134324,408.52941800383735,374.9329357392084,0,0,0,3,7,34
07162,5.0,250,77.50358591901725,17.772491647174217,0.6434911631225018,156.21621621621622,28.49669031055981,121.88888888888889,45.14161530227696,241.66666666666666,66.66916661979342,306.9287492934755,789.7777777777778,221.72610015977705,0.28074492141783813,217.01960411775838,224.23698833773057,0,0,0,3,7,38
07162,5.5,250,69.32382410997053,23.737769844250373,0.5310344841119695,175.75,27.837699258379814,128.6451612903226,56.24000894042555,235.33333333333334,58.68863225153195,487.8294784040833,906.3225806451613,351.76624692133026,0.3881247741515247,344.9041863732271,356.1100454135553,0,0,0,3,7,35
07162,6.0,250,70.63698068347722,22.737482558679414,0.6889139018392075,163.5151515151515,27.107106540113115,146.19354838709677,64.05512714229361,259.06666666666666,82.07108030373563,654.671747346862,901.75,386.3195234434165,0.4284108937548284,462.877504062262,287.67463410815554,0,0,0,3,7,35
07162,6.5,250,50.712235419672425,20.47122586052295,0.668747719739946,219.0,46.16275555033516,168.52173913043478,80.32373062379047,310.1818181818182,66.40621299221138,805.0106718660205,1242.2608695652175,583.2533534479682,0.4695095593344276,569.2003960900685,572.0869147398224,0,0,0,3,7,34
07162,7.0,250,66.51501101911116,20.443505422788846,0.6090784734795354,162.875,26.02372715427212,133.24137931034483,41.95371437455379,260.7741935483871,58.685993095797215,485.7532981531537,928.9032258064516,344.5897420449144,0.3709640923528388,342.79426936737303,323.244166399196,0,0,0,3,7,34
07162,7.5,250,56.66535543740322,17.09375369702738,0.644152689709561,204.0,46.8187996428785,123.52,42.832809854129344,313.9259259259259,100.3895840568414,556.7383033899665,1087.5555555555557,383.8177986546514,0.35291787779851475,393.62459212633956,372.3506809256548,0,0,0,3,7,34
07162,8.0,250,67.27296218009295,21.477039348146672,0.5811208268215795,167.625,30.07256848026121,140.30769230769232,72.40844045082528,275.06666666666666,88.30663747545947,531.1215805569694,924.9032258064516,370.91700372982905,0.40103331178936596,375.50332444156425,357.68242897855635,0,0,0,3,7,31
07162,8.5,250,54.2585661403149,22.591085023202748,0.7350886744491801,188.0,32.19937887599697,128.83333333333334,47.1731444315042,264.8333333333333,61.45978811837505,979.5477217218337,1195.0,664.5479666660639,0.5561070850762041,692.0313814360223,619.1110646701246,0,0,0,3,7,35
07162,9.0,250,65.23878924284007,15.082020445262788,0.5720103357954496,180.125,41.054651076339695,152.41379310344828,65.05462810082388,266.1333333333333,70.53875215479471,373.09945054904597,934.3225806451613,259.4635988723369,0.27770237415558774,263.8200733665107,254.40328439529057,0,0,0,3,7,33
07162,9.5,250,59.86931125053022,24.906744196982622,0.5946174214338725,186.14285714285714,35.816710271797405,170.46153846153845,86.33442613520215,275.4074074074074,71.44397403988525,704.8028638726413,1061.7777777777778,540.5858170920003,0.5091327285295105,498.36703757573275,570.3553133196469,0,0,0,3,7,34
07162,10.0,250,59.19065718226035,18.022712215849158,0.6994387009676608,206.6206896551724,26.683862866073383,141.71428571428572,48.112113965238336,257.42857142857144,66.9773034965836,506.1664197123753,1036.0,387.6019340241471,0.37413314094994893,357.9136924571136,400.85414976362165,0,0,0,3,7,33
07162,10.5,250,52.67789477476014,24.910044535827517,0.6228537323053738,182.6153846153846,34.1749761387311,128.5,62.314391061241494,242.66666666666666,53.28748028904685,671.7608701514748,1167.84,692.2460834125391,0.592757640954702,475.0038011543814,848.9466676090109,0,0,0,3,7,36
07162,11.0,250,64.64473938453885,16.09987773147,0.7379661248108221,180.25806451612902,34.95893235058262,147.85714285714286,61.3233317784362,278.6666666666667,68.42481681053707,339.89856499073164,942.2666666666667,273.78054807773896,0.29055527247531376,240.29898142860333,294.2841937354448,0,0,0,3,7,33
07162,11.5,250,69.71807234157919,22.6656005604471,0.5875876963072477,167.25,24.195815753968702,142.06451612903226,47.729030513913926,248.66666666666666,61.2934653033167,634.3454369137792,900.6451612903226,419.69779193979537,0.46599683202484443,448.4488723490239,383.93412629425546,0,0,0,3,7,34
07162,12.0,250,67.99170011643348,12.638543768891187,0.5490408488355559,164.84848484848484,33.49185447069382,136.51612903225808,51.29287881639784,256.125,83.08119146353162,353.97685362637174,899.875,224.85432560201167,0.249872844119474,250.13308424418142,185.75554858292776,0,0,0,3,7,35
07162,12.5,250,60.547623421305275,21.909565294653582,0.4791916445297142,184.27586206896552,30.678417159776203,141.42857142857142,59.67736384176199,248.14285714285714,61.981399448149126,471.5314686486215,1018.7142857142857,437.6341154978883,0.42959456015779246,332.16714519301723,474.81426012563657,0,0,0,3,7,33
07162,13.0,250,56.741324940522496,24.328854308379704,0.7172092981146032,155.07692307692307,23.724254186093827,138.08,47.01822625323078,249.28,72.22826039716034,1086.7164610268248,1139.36,699.7691809923232,0.6141774162620447,768.4225454353441,599.2152159283007,0,0,0,3,7,37
07162,13.5,250,62.02069378649301,18.74791965626243,0.5855846155490523,188.68965517241378,30.71684189077977,141.62962962962962,56.319293548381374,269.14285714285717,56.788903773860035,506.2635823509477,994.2857142857143,360.69632832874976,0.362769295732938,357.77964879504634,355.0499491512683,0,0,0,3,7,32
07162,14.0,250,55.69798403202739,20.374593995308132,0.5653136902262104,186.6153846153846,24.755849228130252,157.44,58.72108990814118,265.44,81.41060373194637,676.6141194703719,1108.0,516.4868504295794,0.4661433668136998,478.41282730852157,541.5444990436561,0,0,0,3,7,36
07162,14.5,250,52.91527519036285,16.34303802520338,0.723328322919495,219.84,45.16253314418934,150.0,54.50382249591919,320.0,70.80489625254269,461.9264010640656,1160.8333333333333,391.0565028302139,0.3368756664725461,325.11060790506474,418.6794615136784,0,0,0,3,7,31
07162,15.0,250,62.47206120404613,21.862401674101328,0.5177784210778059,179.72413793103448,35.68337442652718,155.42857142857142,50.66093773554629,252.14285714285714,58.373008859106335,635.4877974758766,996.7142857142857,467.3367298293801,0.4688773267601635,449.3340904366507,476.8277433675531,0,0,0,3,7,36
